Country,Date,Percent Pop. on Internet
Solomon Islands,1985-01-01T00:00:00.000000+00:00,
Sierra Leone,1985-01-01T00:00:00.000000+00:00,
El Salvador,1985-01-01T00:00:00.000000+00:00,
San Marino,1985-01-01T00:00:00.000000+00:00,
Somalia,1985-01-01T00:00:00.000000+00:00,
Serbia,1985-01-01T00:00:00.000000+00:00,
South Sudan,1985-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1985-01-01T00:00:00.000000+00:00,
Suriname,1985-01-01T00:00:00.000000+00:00,
Slovak Republic,1985-01-01T00:00:00.000000+00:00,
Slovenia,1985-01-01T00:00:00.000000+00:00,
Sweden,1985-01-01T00:00:00.000000+00:00,
Eswatini,1985-01-01T00:00:00.000000+00:00,
Seychelles,1985-01-01T00:00:00.000000+00:00,
Syria,1985-01-01T00:00:00.000000+00:00,0.0
Turks and Caicos Islands,1985-01-01T00:00:00.000000+00:00,
Chad,1985-01-01T00:00:00.000000+00:00,
Togo,1985-01-01T00:00:00.000000+00:00,0.0
Thailand,1985-01-01T00:00:00.000000+00:00,0.0
Tajikistan,1985-01-01T00:00:00.000000+00:00,
Turkmenistan,1985-01-01T00:00:00.000000+00:00,
Timor-Leste,1985-01-01T00:00:00.000000+00:00,
Tonga,1985-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1985-01-01T00:00:00.000000+00:00,
Tunisia,1985-01-01T00:00:00.000000+00:00,
Turkey,1985-01-01T00:00:00.000000+00:00,
Tuvalu,1985-01-01T00:00:00.000000+00:00,
Tanzania,1985-01-01T00:00:00.000000+00:00,
Uganda,1985-01-01T00:00:00.000000+00:00,
Ukraine,1985-01-01T00:00:00.000000+00:00,
Uruguay,1985-01-01T00:00:00.000000+00:00,
United States,1985-01-01T00:00:00.000000+00:00,
Uzbekistan,1985-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1985-01-01T00:00:00.000000+00:00,
Venezuela,1985-01-01T00:00:00.000000+00:00,
British Virgin Islands,1985-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),1985-01-01T00:00:00.000000+00:00,
Vietnam,1985-01-01T00:00:00.000000+00:00,
Vanuatu,1985-01-01T00:00:00.000000+00:00,
Samoa,1985-01-01T00:00:00.000000+00:00,
Yemen,1985-01-01T00:00:00.000000+00:00,
South Africa,1985-01-01T00:00:00.000000+00:00,
Zambia,1985-01-01T00:00:00.000000+00:00,
Zimbabwe,1985-01-01T00:00:00.000000+00:00,
Aruba,1986-01-01T00:00:00.000000+00:00,
Afghanistan,1986-01-01T00:00:00.000000+00:00,
Angola,1986-01-01T00:00:00.000000+00:00,
Albania,1986-01-01T00:00:00.000000+00:00,
Andorra,1986-01-01T00:00:00.000000+00:00,
United Arab Emirates,1986-01-01T00:00:00.000000+00:00,
Argentina,1986-01-01T00:00:00.000000+00:00,
Armenia,1986-01-01T00:00:00.000000+00:00,
American Samoa,1986-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,1986-01-01T00:00:00.000000+00:00,
Australia,1986-01-01T00:00:00.000000+00:00,
Austria,1986-01-01T00:00:00.000000+00:00,
Azerbaijan,1986-01-01T00:00:00.000000+00:00,
Burundi,1986-01-01T00:00:00.000000+00:00,0.0
Belgium,1986-01-01T00:00:00.000000+00:00,
Benin,1986-01-01T00:00:00.000000+00:00,
Burkina Faso,1986-01-01T00:00:00.000000+00:00,
Bangladesh,1986-01-01T00:00:00.000000+00:00,
Bulgaria,1986-01-01T00:00:00.000000+00:00,
Bahrain,1986-01-01T00:00:00.000000+00:00,
Bahamas,1986-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1986-01-01T00:00:00.000000+00:00,
Belarus,1986-01-01T00:00:00.000000+00:00,
Belize,1986-01-01T00:00:00.000000+00:00,
Bermuda,1986-01-01T00:00:00.000000+00:00,
Bolivia,1986-01-01T00:00:00.000000+00:00,
Brazil,1986-01-01T00:00:00.000000+00:00,
Barbados,1986-01-01T00:00:00.000000+00:00,
Brunei,1986-01-01T00:00:00.000000+00:00,
Bhutan,1986-01-01T00:00:00.000000+00:00,
Botswana,1986-01-01T00:00:00.000000+00:00,0.0
Central African Republic,1986-01-01T00:00:00.000000+00:00,
Canada,1986-01-01T00:00:00.000000+00:00,
Switzerland,1986-01-01T00:00:00.000000+00:00,
Chile,1986-01-01T00:00:00.000000+00:00,
China,1986-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1986-01-01T00:00:00.000000+00:00,
Cameroon,1986-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1986-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1986-01-01T00:00:00.000000+00:00,
Colombia,1986-01-01T00:00:00.000000+00:00,
Comoros,1986-01-01T00:00:00.000000+00:00,
Cape Verde,1986-01-01T00:00:00.000000+00:00,
Costa Rica,1986-01-01T00:00:00.000000+00:00,
Cuba,1986-01-01T00:00:00.000000+00:00,
Cayman Islands,1986-01-01T00:00:00.000000+00:00,
Cyprus,1986-01-01T00:00:00.000000+00:00,
Czech Republic,1986-01-01T00:00:00.000000+00:00,
Germany,1986-01-01T00:00:00.000000+00:00,
Djibouti,1986-01-01T00:00:00.000000+00:00,
Dominica,1986-01-01T00:00:00.000000+00:00,
Denmark,1986-01-01T00:00:00.000000+00:00,
Dominican Republic,1986-01-01T00:00:00.000000+00:00,
Algeria,1986-01-01T00:00:00.000000+00:00,
Ecuador,1986-01-01T00:00:00.000000+00:00,
Egypt,1986-01-01T00:00:00.000000+00:00,
Eritrea,1986-01-01T00:00:00.000000+00:00,
Spain,1986-01-01T00:00:00.000000+00:00,
Estonia,1986-01-01T00:00:00.000000+00:00,
Ethiopia,1986-01-01T00:00:00.000000+00:00,
Finland,1986-01-01T00:00:00.000000+00:00,
Fiji,1986-01-01T00:00:00.000000+00:00,
France,1986-01-01T00:00:00.000000+00:00,
Faeroe Islands,1986-01-01T00:00:00.000000+00:00,
"Micronesia, Fed. Sts.",1986-01-01T00:00:00.000000+00:00,
Gabon,1986-01-01T00:00:00.000000+00:00,
United Kingdom,1986-01-01T00:00:00.000000+00:00,
Georgia,1986-01-01T00:00:00.000000+00:00,
Ghana,1986-01-01T00:00:00.000000+00:00,
Gibraltar,1986-01-01T00:00:00.000000+00:00,
Guinea,1986-01-01T00:00:00.000000+00:00,
Gambia,1986-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1986-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1986-01-01T00:00:00.000000+00:00,
Greece,1986-01-01T00:00:00.000000+00:00,
Grenada,1986-01-01T00:00:00.000000+00:00,0.0
Greenland,1986-01-01T00:00:00.000000+00:00,
Guatemala,1986-01-01T00:00:00.000000+00:00,
Guam,1986-01-01T00:00:00.000000+00:00,
Guyana,1986-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1986-01-01T00:00:00.000000+00:00,
Honduras,1986-01-01T00:00:00.000000+00:00,
Croatia,1986-01-01T00:00:00.000000+00:00,
Haiti,1986-01-01T00:00:00.000000+00:00,
Hungary,1986-01-01T00:00:00.000000+00:00,
Indonesia,1986-01-01T00:00:00.000000+00:00,
India,1986-01-01T00:00:00.000000+00:00,
Ireland,1986-01-01T00:00:00.000000+00:00,
Iran,1986-01-01T00:00:00.000000+00:00,
Iraq,1986-01-01T00:00:00.000000+00:00,
Iceland,1986-01-01T00:00:00.000000+00:00,
Israel,1986-01-01T00:00:00.000000+00:00,
Italy,1986-01-01T00:00:00.000000+00:00,
Jamaica,1986-01-01T00:00:00.000000+00:00,
Jordan,1986-01-01T00:00:00.000000+00:00,
Japan,1986-01-01T00:00:00.000000+00:00,
Kazakhstan,1986-01-01T00:00:00.000000+00:00,
Kenya,1986-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1986-01-01T00:00:00.000000+00:00,
Cambodia,1986-01-01T00:00:00.000000+00:00,
Kiribati,1986-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1986-01-01T00:00:00.000000+00:00,
South Korea,1986-01-01T00:00:00.000000+00:00,
Kosovo,1986-01-01T00:00:00.000000+00:00,
Kuwait,1986-01-01T00:00:00.000000+00:00,
Lao,1986-01-01T00:00:00.000000+00:00,
Lebanon,1986-01-01T00:00:00.000000+00:00,
Liberia,1986-01-01T00:00:00.000000+00:00,
Libya,1986-01-01T00:00:00.000000+00:00,
St. Lucia,1986-01-01T00:00:00.000000+00:00,
Liechtenstein,1986-01-01T00:00:00.000000+00:00,
Sri Lanka,1986-01-01T00:00:00.000000+00:00,
Lesotho,1986-01-01T00:00:00.000000+00:00,
Lithuania,1986-01-01T00:00:00.000000+00:00,
Luxembourg,1986-01-01T00:00:00.000000+00:00,
Latvia,1986-01-01T00:00:00.000000+00:00,
"Macao, China",1986-01-01T00:00:00.000000+00:00,
Morocco,1986-01-01T00:00:00.000000+00:00,
Monaco,1986-01-01T00:00:00.000000+00:00,
Moldova,1986-01-01T00:00:00.000000+00:00,
Madagascar,1986-01-01T00:00:00.000000+00:00,
Maldives,1986-01-01T00:00:00.000000+00:00,0.0
Mexico,1986-01-01T00:00:00.000000+00:00,
Marshall Islands,1986-01-01T00:00:00.000000+00:00,
North Macedonia,1986-01-01T00:00:00.000000+00:00,
Mali,1986-01-01T00:00:00.000000+00:00,
Malta,1986-01-01T00:00:00.000000+00:00,
Myanmar,1986-01-01T00:00:00.000000+00:00,
Montenegro,1986-01-01T00:00:00.000000+00:00,
Mongolia,1986-01-01T00:00:00.000000+00:00,
Northern Mariana Islands,1986-01-01T00:00:00.000000+00:00,
Mozambique,1986-01-01T00:00:00.000000+00:00,
Mauritania,1986-01-01T00:00:00.000000+00:00,
Mauritius,1986-01-01T00:00:00.000000+00:00,
Malawi,1986-01-01T00:00:00.000000+00:00,
Malaysia,1986-01-01T00:00:00.000000+00:00,
Namibia,1986-01-01T00:00:00.000000+00:00,
New Caledonia,1986-01-01T00:00:00.000000+00:00,
Niger,1986-01-01T00:00:00.000000+00:00,
Nigeria,1986-01-01T00:00:00.000000+00:00,
Nicaragua,1986-01-01T00:00:00.000000+00:00,
Netherlands,1986-01-01T00:00:00.000000+00:00,
Curaçao,1986-01-01T00:00:00.000000+00:00,
Norway,1986-01-01T00:00:00.000000+00:00,
Nepal,1986-01-01T00:00:00.000000+00:00,
Nauru,1986-01-01T00:00:00.000000+00:00,
New Zealand,1986-01-01T00:00:00.000000+00:00,
Oman,1986-01-01T00:00:00.000000+00:00,
Pakistan,1986-01-01T00:00:00.000000+00:00,
Panama,1986-01-01T00:00:00.000000+00:00,
Peru,1986-01-01T00:00:00.000000+00:00,
Philippines,1986-01-01T00:00:00.000000+00:00,
Palau,1986-01-01T00:00:00.000000+00:00,
Papua New Guinea,1986-01-01T00:00:00.000000+00:00,
Poland,1986-01-01T00:00:00.000000+00:00,
Puerto Rico,1986-01-01T00:00:00.000000+00:00,
North Korea,1986-01-01T00:00:00.000000+00:00,
Portugal,1986-01-01T00:00:00.000000+00:00,
Paraguay,1986-01-01T00:00:00.000000+00:00,
Palestine,1986-01-01T00:00:00.000000+00:00,
French Polynesia,1986-01-01T00:00:00.000000+00:00,
Qatar,1986-01-01T00:00:00.000000+00:00,
Romania,1986-01-01T00:00:00.000000+00:00,
Russia,1986-01-01T00:00:00.000000+00:00,
Rwanda,1986-01-01T00:00:00.000000+00:00,
Saudi Arabia,1986-01-01T00:00:00.000000+00:00,
Sudan,1986-01-01T00:00:00.000000+00:00,
Senegal,1986-01-01T00:00:00.000000+00:00,
Singapore,1986-01-01T00:00:00.000000+00:00,
Solomon Islands,1986-01-01T00:00:00.000000+00:00,
Sierra Leone,1986-01-01T00:00:00.000000+00:00,
El Salvador,1986-01-01T00:00:00.000000+00:00,
San Marino,1986-01-01T00:00:00.000000+00:00,
Somalia,1986-01-01T00:00:00.000000+00:00,
Serbia,1986-01-01T00:00:00.000000+00:00,
South Sudan,1986-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1986-01-01T00:00:00.000000+00:00,
Suriname,1986-01-01T00:00:00.000000+00:00,
Slovak Republic,1986-01-01T00:00:00.000000+00:00,
Slovenia,1986-01-01T00:00:00.000000+00:00,
Sweden,1986-01-01T00:00:00.000000+00:00,
Eswatini,1986-01-01T00:00:00.000000+00:00,
Seychelles,1986-01-01T00:00:00.000000+00:00,
Syria,1986-01-01T00:00:00.000000+00:00,0.0
Turks and Caicos Islands,1986-01-01T00:00:00.000000+00:00,
Chad,1986-01-01T00:00:00.000000+00:00,
Togo,1986-01-01T00:00:00.000000+00:00,0.0
Thailand,1986-01-01T00:00:00.000000+00:00,0.0
Tajikistan,1986-01-01T00:00:00.000000+00:00,
Turkmenistan,1986-01-01T00:00:00.000000+00:00,
Timor-Leste,1986-01-01T00:00:00.000000+00:00,
Tonga,1986-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1986-01-01T00:00:00.000000+00:00,
Tunisia,1986-01-01T00:00:00.000000+00:00,
Turkey,1986-01-01T00:00:00.000000+00:00,
Tuvalu,1986-01-01T00:00:00.000000+00:00,
Tanzania,1986-01-01T00:00:00.000000+00:00,
Uganda,1986-01-01T00:00:00.000000+00:00,
Ukraine,1986-01-01T00:00:00.000000+00:00,
Uruguay,1986-01-01T00:00:00.000000+00:00,
United States,1986-01-01T00:00:00.000000+00:00,
Uzbekistan,1986-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1986-01-01T00:00:00.000000+00:00,
Venezuela,1986-01-01T00:00:00.000000+00:00,
British Virgin Islands,1986-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),1986-01-01T00:00:00.000000+00:00,
Vietnam,1986-01-01T00:00:00.000000+00:00,
Vanuatu,1986-01-01T00:00:00.000000+00:00,
Samoa,1986-01-01T00:00:00.000000+00:00,
Yemen,1986-01-01T00:00:00.000000+00:00,
South Africa,1986-01-01T00:00:00.000000+00:00,
Zambia,1986-01-01T00:00:00.000000+00:00,
Zimbabwe,1986-01-01T00:00:00.000000+00:00,
Aruba,1987-01-01T00:00:00.000000+00:00,
Afghanistan,1987-01-01T00:00:00.000000+00:00,
Angola,1987-01-01T00:00:00.000000+00:00,
Albania,1987-01-01T00:00:00.000000+00:00,
Andorra,1987-01-01T00:00:00.000000+00:00,
United Arab Emirates,1987-01-01T00:00:00.000000+00:00,
Argentina,1987-01-01T00:00:00.000000+00:00,
Armenia,1987-01-01T00:00:00.000000+00:00,
American Samoa,1987-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,1987-01-01T00:00:00.000000+00:00,
Australia,1987-01-01T00:00:00.000000+00:00,
Austria,1987-01-01T00:00:00.000000+00:00,
Azerbaijan,1987-01-01T00:00:00.000000+00:00,
Burundi,1987-01-01T00:00:00.000000+00:00,0.0
Belgium,1987-01-01T00:00:00.000000+00:00,
Benin,1987-01-01T00:00:00.000000+00:00,
Burkina Faso,1987-01-01T00:00:00.000000+00:00,
Bangladesh,1987-01-01T00:00:00.000000+00:00,
Bulgaria,1987-01-01T00:00:00.000000+00:00,
Bahrain,1987-01-01T00:00:00.000000+00:00,
Bahamas,1987-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1987-01-01T00:00:00.000000+00:00,
Belarus,1987-01-01T00:00:00.000000+00:00,
Belize,1987-01-01T00:00:00.000000+00:00,
Bermuda,1987-01-01T00:00:00.000000+00:00,
Bolivia,1987-01-01T00:00:00.000000+00:00,
Brazil,1987-01-01T00:00:00.000000+00:00,
Barbados,1987-01-01T00:00:00.000000+00:00,
Brunei,1987-01-01T00:00:00.000000+00:00,
Bhutan,1987-01-01T00:00:00.000000+00:00,
Botswana,1987-01-01T00:00:00.000000+00:00,0.0
Central African Republic,1987-01-01T00:00:00.000000+00:00,
Canada,1987-01-01T00:00:00.000000+00:00,
Switzerland,1987-01-01T00:00:00.000000+00:00,
Chile,1987-01-01T00:00:00.000000+00:00,
China,1987-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1987-01-01T00:00:00.000000+00:00,
Cameroon,1987-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1987-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1987-01-01T00:00:00.000000+00:00,
Colombia,1987-01-01T00:00:00.000000+00:00,
Comoros,1987-01-01T00:00:00.000000+00:00,
Cape Verde,1987-01-01T00:00:00.000000+00:00,
Costa Rica,1987-01-01T00:00:00.000000+00:00,
Cuba,1987-01-01T00:00:00.000000+00:00,
Cayman Islands,1987-01-01T00:00:00.000000+00:00,
Cyprus,1987-01-01T00:00:00.000000+00:00,
Czech Republic,1987-01-01T00:00:00.000000+00:00,
Germany,1987-01-01T00:00:00.000000+00:00,
Djibouti,1987-01-01T00:00:00.000000+00:00,
Dominica,1987-01-01T00:00:00.000000+00:00,
Denmark,1987-01-01T00:00:00.000000+00:00,
Dominican Republic,1987-01-01T00:00:00.000000+00:00,
Algeria,1987-01-01T00:00:00.000000+00:00,
Ecuador,1987-01-01T00:00:00.000000+00:00,
Egypt,1987-01-01T00:00:00.000000+00:00,
Eritrea,1987-01-01T00:00:00.000000+00:00,
Spain,1987-01-01T00:00:00.000000+00:00,
Estonia,1987-01-01T00:00:00.000000+00:00,
Ethiopia,1987-01-01T00:00:00.000000+00:00,
Finland,1987-01-01T00:00:00.000000+00:00,
Fiji,1987-01-01T00:00:00.000000+00:00,
France,1987-01-01T00:00:00.000000+00:00,
Faeroe Islands,1987-01-01T00:00:00.000000+00:00,
"Micronesia, Fed. Sts.",1987-01-01T00:00:00.000000+00:00,
Gabon,1987-01-01T00:00:00.000000+00:00,
United Kingdom,1987-01-01T00:00:00.000000+00:00,
Georgia,1987-01-01T00:00:00.000000+00:00,
Ghana,1987-01-01T00:00:00.000000+00:00,
Gibraltar,1987-01-01T00:00:00.000000+00:00,
Guinea,1987-01-01T00:00:00.000000+00:00,
Gambia,1987-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1987-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1987-01-01T00:00:00.000000+00:00,
Greece,1987-01-01T00:00:00.000000+00:00,
Grenada,1987-01-01T00:00:00.000000+00:00,0.0
Greenland,1987-01-01T00:00:00.000000+00:00,
Guatemala,1987-01-01T00:00:00.000000+00:00,
Guam,1987-01-01T00:00:00.000000+00:00,
Guyana,1987-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1987-01-01T00:00:00.000000+00:00,
Honduras,1987-01-01T00:00:00.000000+00:00,
Croatia,1987-01-01T00:00:00.000000+00:00,
Haiti,1987-01-01T00:00:00.000000+00:00,
Hungary,1987-01-01T00:00:00.000000+00:00,
Indonesia,1987-01-01T00:00:00.000000+00:00,
India,1987-01-01T00:00:00.000000+00:00,
Ireland,1987-01-01T00:00:00.000000+00:00,
Iran,1987-01-01T00:00:00.000000+00:00,
Iraq,1987-01-01T00:00:00.000000+00:00,
Iceland,1987-01-01T00:00:00.000000+00:00,
Israel,1987-01-01T00:00:00.000000+00:00,
Italy,1987-01-01T00:00:00.000000+00:00,
Jamaica,1987-01-01T00:00:00.000000+00:00,
Jordan,1987-01-01T00:00:00.000000+00:00,
Japan,1987-01-01T00:00:00.000000+00:00,
Kazakhstan,1987-01-01T00:00:00.000000+00:00,
Kenya,1987-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1987-01-01T00:00:00.000000+00:00,
Cambodia,1987-01-01T00:00:00.000000+00:00,
Kiribati,1987-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1987-01-01T00:00:00.000000+00:00,
South Korea,1987-01-01T00:00:00.000000+00:00,
Kosovo,1987-01-01T00:00:00.000000+00:00,
Kuwait,1987-01-01T00:00:00.000000+00:00,
Lao,1987-01-01T00:00:00.000000+00:00,
Lebanon,1987-01-01T00:00:00.000000+00:00,
Liberia,1987-01-01T00:00:00.000000+00:00,
Libya,1987-01-01T00:00:00.000000+00:00,
St. Lucia,1987-01-01T00:00:00.000000+00:00,
Liechtenstein,1987-01-01T00:00:00.000000+00:00,
Sri Lanka,1987-01-01T00:00:00.000000+00:00,
Lesotho,1987-01-01T00:00:00.000000+00:00,
Lithuania,1987-01-01T00:00:00.000000+00:00,
Luxembourg,1987-01-01T00:00:00.000000+00:00,
Latvia,1987-01-01T00:00:00.000000+00:00,
"Macao, China",1987-01-01T00:00:00.000000+00:00,
Morocco,1987-01-01T00:00:00.000000+00:00,
Monaco,1987-01-01T00:00:00.000000+00:00,
Moldova,1987-01-01T00:00:00.000000+00:00,
Madagascar,1987-01-01T00:00:00.000000+00:00,
Maldives,1987-01-01T00:00:00.000000+00:00,0.0
Mexico,1987-01-01T00:00:00.000000+00:00,
Marshall Islands,1987-01-01T00:00:00.000000+00:00,
North Macedonia,1987-01-01T00:00:00.000000+00:00,
Mali,1987-01-01T00:00:00.000000+00:00,
Malta,1987-01-01T00:00:00.000000+00:00,
Myanmar,1987-01-01T00:00:00.000000+00:00,
Montenegro,1987-01-01T00:00:00.000000+00:00,
Mongolia,1987-01-01T00:00:00.000000+00:00,
Northern Mariana Islands,1987-01-01T00:00:00.000000+00:00,
Mozambique,1987-01-01T00:00:00.000000+00:00,
Mauritania,1987-01-01T00:00:00.000000+00:00,
Mauritius,1987-01-01T00:00:00.000000+00:00,
Malawi,1987-01-01T00:00:00.000000+00:00,
Malaysia,1987-01-01T00:00:00.000000+00:00,
Namibia,1987-01-01T00:00:00.000000+00:00,
New Caledonia,1987-01-01T00:00:00.000000+00:00,
Niger,1987-01-01T00:00:00.000000+00:00,
Nigeria,1987-01-01T00:00:00.000000+00:00,
Nicaragua,1987-01-01T00:00:00.000000+00:00,
Netherlands,1987-01-01T00:00:00.000000+00:00,
Curaçao,1987-01-01T00:00:00.000000+00:00,
Norway,1987-01-01T00:00:00.000000+00:00,
Nepal,1987-01-01T00:00:00.000000+00:00,
Nauru,1987-01-01T00:00:00.000000+00:00,
New Zealand,1987-01-01T00:00:00.000000+00:00,
Oman,1987-01-01T00:00:00.000000+00:00,
Pakistan,1987-01-01T00:00:00.000000+00:00,
Panama,1987-01-01T00:00:00.000000+00:00,
Peru,1987-01-01T00:00:00.000000+00:00,
Philippines,1987-01-01T00:00:00.000000+00:00,
Palau,1987-01-01T00:00:00.000000+00:00,
Papua New Guinea,1987-01-01T00:00:00.000000+00:00,
Poland,1987-01-01T00:00:00.000000+00:00,
Puerto Rico,1987-01-01T00:00:00.000000+00:00,
North Korea,1987-01-01T00:00:00.000000+00:00,
Portugal,1987-01-01T00:00:00.000000+00:00,
Paraguay,1987-01-01T00:00:00.000000+00:00,
Palestine,1987-01-01T00:00:00.000000+00:00,
French Polynesia,1987-01-01T00:00:00.000000+00:00,
Qatar,1987-01-01T00:00:00.000000+00:00,
Romania,1987-01-01T00:00:00.000000+00:00,
Russia,1987-01-01T00:00:00.000000+00:00,
Rwanda,1987-01-01T00:00:00.000000+00:00,
Saudi Arabia,1987-01-01T00:00:00.000000+00:00,
Sudan,1987-01-01T00:00:00.000000+00:00,
Senegal,1987-01-01T00:00:00.000000+00:00,
Singapore,1987-01-01T00:00:00.000000+00:00,
Solomon Islands,1987-01-01T00:00:00.000000+00:00,
Sierra Leone,1987-01-01T00:00:00.000000+00:00,
El Salvador,1987-01-01T00:00:00.000000+00:00,
San Marino,1987-01-01T00:00:00.000000+00:00,
Somalia,1987-01-01T00:00:00.000000+00:00,
Serbia,1987-01-01T00:00:00.000000+00:00,
South Sudan,1987-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1987-01-01T00:00:00.000000+00:00,
Suriname,1987-01-01T00:00:00.000000+00:00,
Slovak Republic,1987-01-01T00:00:00.000000+00:00,
Slovenia,1987-01-01T00:00:00.000000+00:00,
Sweden,1987-01-01T00:00:00.000000+00:00,
Eswatini,1987-01-01T00:00:00.000000+00:00,
Seychelles,1987-01-01T00:00:00.000000+00:00,
Syria,1987-01-01T00:00:00.000000+00:00,0.0
Turks and Caicos Islands,1987-01-01T00:00:00.000000+00:00,
Chad,1987-01-01T00:00:00.000000+00:00,
Togo,1987-01-01T00:00:00.000000+00:00,0.0
Thailand,1987-01-01T00:00:00.000000+00:00,0.0
Tajikistan,1987-01-01T00:00:00.000000+00:00,
Turkmenistan,1987-01-01T00:00:00.000000+00:00,
Timor-Leste,1987-01-01T00:00:00.000000+00:00,
Tonga,1987-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1987-01-01T00:00:00.000000+00:00,
Tunisia,1987-01-01T00:00:00.000000+00:00,
Turkey,1987-01-01T00:00:00.000000+00:00,
Tuvalu,1987-01-01T00:00:00.000000+00:00,
Tanzania,1987-01-01T00:00:00.000000+00:00,
Uganda,1987-01-01T00:00:00.000000+00:00,
Ukraine,1987-01-01T00:00:00.000000+00:00,
Uruguay,1987-01-01T00:00:00.000000+00:00,
United States,1987-01-01T00:00:00.000000+00:00,
Uzbekistan,1987-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1987-01-01T00:00:00.000000+00:00,
Venezuela,1987-01-01T00:00:00.000000+00:00,
British Virgin Islands,1987-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),1987-01-01T00:00:00.000000+00:00,
Vietnam,1987-01-01T00:00:00.000000+00:00,
Vanuatu,1987-01-01T00:00:00.000000+00:00,
Samoa,1987-01-01T00:00:00.000000+00:00,
Yemen,1987-01-01T00:00:00.000000+00:00,
South Africa,1987-01-01T00:00:00.000000+00:00,
Zambia,1987-01-01T00:00:00.000000+00:00,
Zimbabwe,1987-01-01T00:00:00.000000+00:00,
Aruba,1988-01-01T00:00:00.000000+00:00,
Afghanistan,1988-01-01T00:00:00.000000+00:00,
Angola,1988-01-01T00:00:00.000000+00:00,
Albania,1988-01-01T00:00:00.000000+00:00,
Andorra,1988-01-01T00:00:00.000000+00:00,
United Arab Emirates,1988-01-01T00:00:00.000000+00:00,
Argentina,1988-01-01T00:00:00.000000+00:00,
Armenia,1988-01-01T00:00:00.000000+00:00,
American Samoa,1988-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,1988-01-01T00:00:00.000000+00:00,
Australia,1988-01-01T00:00:00.000000+00:00,
Austria,1988-01-01T00:00:00.000000+00:00,
Azerbaijan,1988-01-01T00:00:00.000000+00:00,
Burundi,1988-01-01T00:00:00.000000+00:00,0.0
Belgium,1988-01-01T00:00:00.000000+00:00,
Benin,1988-01-01T00:00:00.000000+00:00,
Burkina Faso,1988-01-01T00:00:00.000000+00:00,
Bangladesh,1988-01-01T00:00:00.000000+00:00,
Bulgaria,1988-01-01T00:00:00.000000+00:00,
Bahrain,1988-01-01T00:00:00.000000+00:00,
Bahamas,1988-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1988-01-01T00:00:00.000000+00:00,
Belarus,1988-01-01T00:00:00.000000+00:00,
Belize,1988-01-01T00:00:00.000000+00:00,
Bermuda,1988-01-01T00:00:00.000000+00:00,
Bolivia,1988-01-01T00:00:00.000000+00:00,
Brazil,1988-01-01T00:00:00.000000+00:00,
Barbados,1988-01-01T00:00:00.000000+00:00,
Brunei,1988-01-01T00:00:00.000000+00:00,
Bhutan,1988-01-01T00:00:00.000000+00:00,
Botswana,1988-01-01T00:00:00.000000+00:00,0.0
Central African Republic,1988-01-01T00:00:00.000000+00:00,
Canada,1988-01-01T00:00:00.000000+00:00,
Switzerland,1988-01-01T00:00:00.000000+00:00,
Chile,1988-01-01T00:00:00.000000+00:00,
China,1988-01-01T00:00:00.000000+00:00,
