Country,Date,Tonnes CO2/person
"Congo, Dem. Rep.",1894-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1894-01-01T00:00:00.000000+00:00,
Colombia,1894-01-01T00:00:00.000000+00:00,
Comoros,1894-01-01T00:00:00.000000+00:00,
Cape Verde,1894-01-01T00:00:00.000000+00:00,
Costa Rica,1894-01-01T00:00:00.000000+00:00,
Cuba,1894-01-01T00:00:00.000000+00:00,
Cyprus,1894-01-01T00:00:00.000000+00:00,
Czech Republic,1894-01-01T00:00:00.000000+00:00,3.32
Germany,1894-01-01T00:00:00.000000+00:00,4.63
Djibouti,1894-01-01T00:00:00.000000+00:00,
Dominica,1894-01-01T00:00:00.000000+00:00,
Denmark,1894-01-01T00:00:00.000000+00:00,1.45
Dominican Republic,1894-01-01T00:00:00.000000+00:00,
Algeria,1894-01-01T00:00:00.000000+00:00,
Ecuador,1894-01-01T00:00:00.000000+00:00,
Egypt,1894-01-01T00:00:00.000000+00:00,
Eritrea,1894-01-01T00:00:00.000000+00:00,
Spain,1894-01-01T00:00:00.000000+00:00,0.474
Estonia,1894-01-01T00:00:00.000000+00:00,
Ethiopia,1894-01-01T00:00:00.000000+00:00,
Finland,1894-01-01T00:00:00.000000+00:00,0.0939
Fiji,1894-01-01T00:00:00.000000+00:00,
France,1894-01-01T00:00:00.000000+00:00,2.59
"Micronesia, Fed. Sts.",1894-01-01T00:00:00.000000+00:00,
Gabon,1894-01-01T00:00:00.000000+00:00,
United Kingdom,1894-01-01T00:00:00.000000+00:00,9.26
Georgia,1894-01-01T00:00:00.000000+00:00,0.0937
Ghana,1894-01-01T00:00:00.000000+00:00,
Guinea,1894-01-01T00:00:00.000000+00:00,
Gambia,1894-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1894-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1894-01-01T00:00:00.000000+00:00,
Greece,1894-01-01T00:00:00.000000+00:00,0.0656
Grenada,1894-01-01T00:00:00.000000+00:00,
Guatemala,1894-01-01T00:00:00.000000+00:00,
Guyana,1894-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1894-01-01T00:00:00.000000+00:00,
Honduras,1894-01-01T00:00:00.000000+00:00,
Croatia,1894-01-01T00:00:00.000000+00:00,
Haiti,1894-01-01T00:00:00.000000+00:00,
Hungary,1894-01-01T00:00:00.000000+00:00,1.0
Indonesia,1894-01-01T00:00:00.000000+00:00,0.0215
India,1894-01-01T00:00:00.000000+00:00,0.0267
Ireland,1894-01-01T00:00:00.000000+00:00,
Iran,1894-01-01T00:00:00.000000+00:00,
Iraq,1894-01-01T00:00:00.000000+00:00,
Iceland,1894-01-01T00:00:00.000000+00:00,
Israel,1894-01-01T00:00:00.000000+00:00,
Italy,1894-01-01T00:00:00.000000+00:00,0.371
Jamaica,1894-01-01T00:00:00.000000+00:00,
Jordan,1894-01-01T00:00:00.000000+00:00,
Japan,1894-01-01T00:00:00.000000+00:00,0.293
Kazakhstan,1894-01-01T00:00:00.000000+00:00,0.85
Kenya,1894-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1894-01-01T00:00:00.000000+00:00,0.139
Cambodia,1894-01-01T00:00:00.000000+00:00,
Kiribati,1894-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1894-01-01T00:00:00.000000+00:00,
South Korea,1894-01-01T00:00:00.000000+00:00,
Kuwait,1894-01-01T00:00:00.000000+00:00,
Lao,1894-01-01T00:00:00.000000+00:00,
Lebanon,1894-01-01T00:00:00.000000+00:00,
Liberia,1894-01-01T00:00:00.000000+00:00,
Libya,1894-01-01T00:00:00.000000+00:00,
St. Lucia,1894-01-01T00:00:00.000000+00:00,
Liechtenstein,1894-01-01T00:00:00.000000+00:00,
Sri Lanka,1894-01-01T00:00:00.000000+00:00,
Lesotho,1894-01-01T00:00:00.000000+00:00,
Lithuania,1894-01-01T00:00:00.000000+00:00,0.123
Luxembourg,1894-01-01T00:00:00.000000+00:00,
Latvia,1894-01-01T00:00:00.000000+00:00,
Morocco,1894-01-01T00:00:00.000000+00:00,
Moldova,1894-01-01T00:00:00.000000+00:00,0.194
Madagascar,1894-01-01T00:00:00.000000+00:00,
Maldives,1894-01-01T00:00:00.000000+00:00,
Mexico,1894-01-01T00:00:00.000000+00:00,0.0397
Marshall Islands,1894-01-01T00:00:00.000000+00:00,
North Macedonia,1894-01-01T00:00:00.000000+00:00,
Mali,1894-01-01T00:00:00.000000+00:00,
Malta,1894-01-01T00:00:00.000000+00:00,
Myanmar,1894-01-01T00:00:00.000000+00:00,
Montenegro,1894-01-01T00:00:00.000000+00:00,
Mongolia,1894-01-01T00:00:00.000000+00:00,
Mozambique,1894-01-01T00:00:00.000000+00:00,
Mauritania,1894-01-01T00:00:00.000000+00:00,
Mauritius,1894-01-01T00:00:00.000000+00:00,
Malawi,1894-01-01T00:00:00.000000+00:00,
Malaysia,1894-01-01T00:00:00.000000+00:00,
Namibia,1894-01-01T00:00:00.000000+00:00,
Niger,1894-01-01T00:00:00.000000+00:00,
Nigeria,1894-01-01T00:00:00.000000+00:00,
Nicaragua,1894-01-01T00:00:00.000000+00:00,
Netherlands,1894-01-01T00:00:00.000000+00:00,2.42
Norway,1894-01-01T00:00:00.000000+00:00,1.45
Nepal,1894-01-01T00:00:00.000000+00:00,
Nauru,1894-01-01T00:00:00.000000+00:00,
New Zealand,1894-01-01T00:00:00.000000+00:00,2.22
Oman,1894-01-01T00:00:00.000000+00:00,
Pakistan,1894-01-01T00:00:00.000000+00:00,
Panama,1894-01-01T00:00:00.000000+00:00,
Peru,1894-01-01T00:00:00.000000+00:00,0.0115
Philippines,1894-01-01T00:00:00.000000+00:00,
Palau,1894-01-01T00:00:00.000000+00:00,
Papua New Guinea,1894-01-01T00:00:00.000000+00:00,
Poland,1894-01-01T00:00:00.000000+00:00,2.09
North Korea,1894-01-01T00:00:00.000000+00:00,
Portugal,1894-01-01T00:00:00.000000+00:00,0.326
Paraguay,1894-01-01T00:00:00.000000+00:00,
Palestine,1894-01-01T00:00:00.000000+00:00,
Qatar,1894-01-01T00:00:00.000000+00:00,
Romania,1894-01-01T00:00:00.000000+00:00,0.102
Russia,1894-01-01T00:00:00.000000+00:00,0.435
Rwanda,1894-01-01T00:00:00.000000+00:00,
Saudi Arabia,1894-01-01T00:00:00.000000+00:00,
Sudan,1894-01-01T00:00:00.000000+00:00,
Senegal,1894-01-01T00:00:00.000000+00:00,
Singapore,1894-01-01T00:00:00.000000+00:00,
Solomon Islands,1894-01-01T00:00:00.000000+00:00,
Sierra Leone,1894-01-01T00:00:00.000000+00:00,
El Salvador,1894-01-01T00:00:00.000000+00:00,
Somalia,1894-01-01T00:00:00.000000+00:00,
Serbia,1894-01-01T00:00:00.000000+00:00,
South Sudan,1894-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1894-01-01T00:00:00.000000+00:00,
Suriname,1894-01-01T00:00:00.000000+00:00,
Slovak Republic,1894-01-01T00:00:00.000000+00:00,3.42
Slovenia,1894-01-01T00:00:00.000000+00:00,
Sweden,1894-01-01T00:00:00.000000+00:00,1.2
Eswatini,1894-01-01T00:00:00.000000+00:00,
Seychelles,1894-01-01T00:00:00.000000+00:00,
Syria,1894-01-01T00:00:00.000000+00:00,
Chad,1894-01-01T00:00:00.000000+00:00,
Togo,1894-01-01T00:00:00.000000+00:00,
Thailand,1894-01-01T00:00:00.000000+00:00,
Tajikistan,1894-01-01T00:00:00.000000+00:00,0.103
Turkmenistan,1894-01-01T00:00:00.000000+00:00,0.591
Timor-Leste,1894-01-01T00:00:00.000000+00:00,
Tonga,1894-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1894-01-01T00:00:00.000000+00:00,
Tunisia,1894-01-01T00:00:00.000000+00:00,
Turkey,1894-01-01T00:00:00.000000+00:00,0.0272
Tuvalu,1894-01-01T00:00:00.000000+00:00,
Taiwan,1894-01-01T00:00:00.000000+00:00,
Tanzania,1894-01-01T00:00:00.000000+00:00,
Uganda,1894-01-01T00:00:00.000000+00:00,
Ukraine,1894-01-01T00:00:00.000000+00:00,0.365
Uruguay,1894-01-01T00:00:00.000000+00:00,
United States,1894-01-01T00:00:00.000000+00:00,6.72
Uzbekistan,1894-01-01T00:00:00.000000+00:00,0.386
St. Vincent and the Grenadines,1894-01-01T00:00:00.000000+00:00,
Venezuela,1894-01-01T00:00:00.000000+00:00,
Vietnam,1894-01-01T00:00:00.000000+00:00,0.016
Vanuatu,1894-01-01T00:00:00.000000+00:00,
Samoa,1894-01-01T00:00:00.000000+00:00,
Yemen,1894-01-01T00:00:00.000000+00:00,
South Africa,1894-01-01T00:00:00.000000+00:00,0.665
Zambia,1894-01-01T00:00:00.000000+00:00,
Zimbabwe,1894-01-01T00:00:00.000000+00:00,
Afghanistan,1895-01-01T00:00:00.000000+00:00,
Angola,1895-01-01T00:00:00.000000+00:00,
Albania,1895-01-01T00:00:00.000000+00:00,
Andorra,1895-01-01T00:00:00.000000+00:00,
United Arab Emirates,1895-01-01T00:00:00.000000+00:00,
Argentina,1895-01-01T00:00:00.000000+00:00,0.563
Armenia,1895-01-01T00:00:00.000000+00:00,0.094
Antigua and Barbuda,1895-01-01T00:00:00.000000+00:00,
Australia,1895-01-01T00:00:00.000000+00:00,1.31
Austria,1895-01-01T00:00:00.000000+00:00,3.71
Azerbaijan,1895-01-01T00:00:00.000000+00:00,0.421
Burundi,1895-01-01T00:00:00.000000+00:00,
Belgium,1895-01-01T00:00:00.000000+00:00,6.55
Benin,1895-01-01T00:00:00.000000+00:00,
Burkina Faso,1895-01-01T00:00:00.000000+00:00,
Bangladesh,1895-01-01T00:00:00.000000+00:00,
Bulgaria,1895-01-01T00:00:00.000000+00:00,0.0282
Bahrain,1895-01-01T00:00:00.000000+00:00,
Bahamas,1895-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1895-01-01T00:00:00.000000+00:00,
Belarus,1895-01-01T00:00:00.000000+00:00,0.244
Belize,1895-01-01T00:00:00.000000+00:00,
Bolivia,1895-01-01T00:00:00.000000+00:00,
Brazil,1895-01-01T00:00:00.000000+00:00,
Barbados,1895-01-01T00:00:00.000000+00:00,
Brunei,1895-01-01T00:00:00.000000+00:00,
Bhutan,1895-01-01T00:00:00.000000+00:00,
Botswana,1895-01-01T00:00:00.000000+00:00,
Central African Republic,1895-01-01T00:00:00.000000+00:00,
Canada,1895-01-01T00:00:00.000000+00:00,2.85
Switzerland,1895-01-01T00:00:00.000000+00:00,1.34
Chile,1895-01-01T00:00:00.000000+00:00,0.18
China,1895-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1895-01-01T00:00:00.000000+00:00,
Cameroon,1895-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1895-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1895-01-01T00:00:00.000000+00:00,
Colombia,1895-01-01T00:00:00.000000+00:00,
Comoros,1895-01-01T00:00:00.000000+00:00,
Cape Verde,1895-01-01T00:00:00.000000+00:00,
Costa Rica,1895-01-01T00:00:00.000000+00:00,
Cuba,1895-01-01T00:00:00.000000+00:00,
Cyprus,1895-01-01T00:00:00.000000+00:00,
Czech Republic,1895-01-01T00:00:00.000000+00:00,3.38
Germany,1895-01-01T00:00:00.000000+00:00,4.91
Djibouti,1895-01-01T00:00:00.000000+00:00,
Dominica,1895-01-01T00:00:00.000000+00:00,
Denmark,1895-01-01T00:00:00.000000+00:00,1.76
Dominican Republic,1895-01-01T00:00:00.000000+00:00,
Algeria,1895-01-01T00:00:00.000000+00:00,
Ecuador,1895-01-01T00:00:00.000000+00:00,
Egypt,1895-01-01T00:00:00.000000+00:00,
Eritrea,1895-01-01T00:00:00.000000+00:00,
Spain,1895-01-01T00:00:00.000000+00:00,0.51
Estonia,1895-01-01T00:00:00.000000+00:00,
Ethiopia,1895-01-01T00:00:00.000000+00:00,
Finland,1895-01-01T00:00:00.000000+00:00,0.118
Fiji,1895-01-01T00:00:00.000000+00:00,
France,1895-01-01T00:00:00.000000+00:00,2.67
"Micronesia, Fed. Sts.",1895-01-01T00:00:00.000000+00:00,
Gabon,1895-01-01T00:00:00.000000+00:00,
United Kingdom,1895-01-01T00:00:00.000000+00:00,9.43
Georgia,1895-01-01T00:00:00.000000+00:00,0.0945
Ghana,1895-01-01T00:00:00.000000+00:00,
Guinea,1895-01-01T00:00:00.000000+00:00,
Gambia,1895-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1895-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1895-01-01T00:00:00.000000+00:00,
Greece,1895-01-01T00:00:00.000000+00:00,0.078
Grenada,1895-01-01T00:00:00.000000+00:00,
Guatemala,1895-01-01T00:00:00.000000+00:00,
Guyana,1895-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1895-01-01T00:00:00.000000+00:00,
Honduras,1895-01-01T00:00:00.000000+00:00,
Croatia,1895-01-01T00:00:00.000000+00:00,
Haiti,1895-01-01T00:00:00.000000+00:00,
Hungary,1895-01-01T00:00:00.000000+00:00,1.07
Indonesia,1895-01-01T00:00:00.000000+00:00,0.0238
India,1895-01-01T00:00:00.000000+00:00,0.0288
Ireland,1895-01-01T00:00:00.000000+00:00,
Iran,1895-01-01T00:00:00.000000+00:00,
Iraq,1895-01-01T00:00:00.000000+00:00,
Iceland,1895-01-01T00:00:00.000000+00:00,
Israel,1895-01-01T00:00:00.000000+00:00,
Italy,1895-01-01T00:00:00.000000+00:00,0.35
Jamaica,1895-01-01T00:00:00.000000+00:00,
Jordan,1895-01-01T00:00:00.000000+00:00,
Japan,1895-01-01T00:00:00.000000+00:00,0.307
Kazakhstan,1895-01-01T00:00:00.000000+00:00,0.858
Kenya,1895-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1895-01-01T00:00:00.000000+00:00,0.14
Cambodia,1895-01-01T00:00:00.000000+00:00,
Kiribati,1895-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1895-01-01T00:00:00.000000+00:00,
South Korea,1895-01-01T00:00:00.000000+00:00,
Kuwait,1895-01-01T00:00:00.000000+00:00,
Lao,1895-01-01T00:00:00.000000+00:00,
Lebanon,1895-01-01T00:00:00.000000+00:00,
Liberia,1895-01-01T00:00:00.000000+00:00,
Libya,1895-01-01T00:00:00.000000+00:00,
St. Lucia,1895-01-01T00:00:00.000000+00:00,
Liechtenstein,1895-01-01T00:00:00.000000+00:00,
Sri Lanka,1895-01-01T00:00:00.000000+00:00,
Lesotho,1895-01-01T00:00:00.000000+00:00,
Lithuania,1895-01-01T00:00:00.000000+00:00,0.123
Luxembourg,1895-01-01T00:00:00.000000+00:00,
Latvia,1895-01-01T00:00:00.000000+00:00,
Morocco,1895-01-01T00:00:00.000000+00:00,
Moldova,1895-01-01T00:00:00.000000+00:00,0.195
Madagascar,1895-01-01T00:00:00.000000+00:00,
Maldives,1895-01-01T00:00:00.000000+00:00,
Mexico,1895-01-01T00:00:00.000000+00:00,0.0457
Marshall Islands,1895-01-01T00:00:00.000000+00:00,
North Macedonia,1895-01-01T00:00:00.000000+00:00,
Mali,1895-01-01T00:00:00.000000+00:00,
Malta,1895-01-01T00:00:00.000000+00:00,
Myanmar,1895-01-01T00:00:00.000000+00:00,
Montenegro,1895-01-01T00:00:00.000000+00:00,
Mongolia,1895-01-01T00:00:00.000000+00:00,
Mozambique,1895-01-01T00:00:00.000000+00:00,
Mauritania,1895-01-01T00:00:00.000000+00:00,
Mauritius,1895-01-01T00:00:00.000000+00:00,
Malawi,1895-01-01T00:00:00.000000+00:00,
Malaysia,1895-01-01T00:00:00.000000+00:00,
Namibia,1895-01-01T00:00:00.000000+00:00,
Niger,1895-01-01T00:00:00.000000+00:00,
Nigeria,1895-01-01T00:00:00.000000+00:00,
Nicaragua,1895-01-01T00:00:00.000000+00:00,
Netherlands,1895-01-01T00:00:00.000000+00:00,2.57
Norway,1895-01-01T00:00:00.000000+00:00,1.47
Nepal,1895-01-01T00:00:00.000000+00:00,
Nauru,1895-01-01T00:00:00.000000+00:00,
New Zealand,1895-01-01T00:00:00.000000+00:00,2.38
Oman,1895-01-01T00:00:00.000000+00:00,
Pakistan,1895-01-01T00:00:00.000000+00:00,
Panama,1895-01-01T00:00:00.000000+00:00,
Peru,1895-01-01T00:00:00.000000+00:00,0.0114
Philippines,1895-01-01T00:00:00.000000+00:00,
Palau,1895-01-01T00:00:00.000000+00:00,
Papua New Guinea,1895-01-01T00:00:00.000000+00:00,
Poland,1895-01-01T00:00:00.000000+00:00,2.23
North Korea,1895-01-01T00:00:00.000000+00:00,
Portugal,1895-01-01T00:00:00.000000+00:00,0.33
Paraguay,1895-01-01T00:00:00.000000+00:00,
Palestine,1895-01-01T00:00:00.000000+00:00,
Qatar,1895-01-01T00:00:00.000000+00:00,
Romania,1895-01-01T00:00:00.000000+00:00,0.105
Russia,1895-01-01T00:00:00.000000+00:00,0.439
Rwanda,1895-01-01T00:00:00.000000+00:00,
Saudi Arabia,1895-01-01T00:00:00.000000+00:00,
Sudan,1895-01-01T00:00:00.000000+00:00,
Senegal,1895-01-01T00:00:00.000000+00:00,
Singapore,1895-01-01T00:00:00.000000+00:00,
Solomon Islands,1895-01-01T00:00:00.000000+00:00,
Sierra Leone,1895-01-01T00:00:00.000000+00:00,
El Salvador,1895-01-01T00:00:00.000000+00:00,
Somalia,1895-01-01T00:00:00.000000+00:00,
Serbia,1895-01-01T00:00:00.000000+00:00,
South Sudan,1895-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1895-01-01T00:00:00.000000+00:00,
Suriname,1895-01-01T00:00:00.000000+00:00,
Slovak Republic,1895-01-01T00:00:00.000000+00:00,3.49
Slovenia,1895-01-01T00:00:00.000000+00:00,
Sweden,1895-01-01T00:00:00.000000+00:00,1.24
Eswatini,1895-01-01T00:00:00.000000+00:00,
Seychelles,1895-01-01T00:00:00.000000+00:00,
Syria,1895-01-01T00:00:00.000000+00:00,
Chad,1895-01-01T00:00:00.000000+00:00,
Togo,1895-01-01T00:00:00.000000+00:00,
Thailand,1895-01-01T00:00:00.000000+00:00,
Tajikistan,1895-01-01T00:00:00.000000+00:00,0.104
Turkmenistan,1895-01-01T00:00:00.000000+00:00,0.596
Timor-Leste,1895-01-01T00:00:00.000000+00:00,
Tonga,1895-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1895-01-01T00:00:00.000000+00:00,
Tunisia,1895-01-01T00:00:00.000000+00:00,
Turkey,1895-01-01T00:00:00.000000+00:00,0.0321
Tuvalu,1895-01-01T00:00:00.000000+00:00,
Taiwan,1895-01-01T00:00:00.000000+00:00,0.00138
Tanzania,1895-01-01T00:00:00.000000+00:00,
Uganda,1895-01-01T00:00:00.000000+00:00,
Ukraine,1895-01-01T00:00:00.000000+00:00,0.369
Uruguay,1895-01-01T00:00:00.000000+00:00,
United States,1895-01-01T00:00:00.000000+00:00,6.61
Uzbekistan,1895-01-01T00:00:00.000000+00:00,0.389
St. Vincent and the Grenadines,1895-01-01T00:00:00.000000+00:00,
Venezuela,1895-01-01T00:00:00.000000+00:00,
Vietnam,1895-01-01T00:00:00.000000+00:00,0.0323
Vanuatu,1895-01-01T00:00:00.000000+00:00,
Samoa,1895-01-01T00:00:00.000000+00:00,
Yemen,1895-01-01T00:00:00.000000+00:00,
South Africa,1895-01-01T00:00:00.000000+00:00,0.838
Zambia,1895-01-01T00:00:00.000000+00:00,
Zimbabwe,1895-01-01T00:00:00.000000+00:00,
Afghanistan,1896-01-01T00:00:00.000000+00:00,
Angola,1896-01-01T00:00:00.000000+00:00,
Albania,1896-01-01T00:00:00.000000+00:00,
Andorra,1896-01-01T00:00:00.000000+00:00,
United Arab Emirates,1896-01-01T00:00:00.000000+00:00,
Argentina,1896-01-01T00:00:00.000000+00:00,0.492
Armenia,1896-01-01T00:00:00.000000+00:00,0.108
Antigua and Barbuda,1896-01-01T00:00:00.000000+00:00,
Australia,1896-01-01T00:00:00.000000+00:00,1.42
Austria,1896-01-01T00:00:00.000000+00:00,3.97
Azerbaijan,1896-01-01T00:00:00.000000+00:00,0.483
Burundi,1896-01-01T00:00:00.000000+00:00,
Belgium,1896-01-01T00:00:00.000000+00:00,6.71
Benin,1896-01-01T00:00:00.000000+00:00,
Burkina Faso,1896-01-01T00:00:00.000000+00:00,
Bangladesh,1896-01-01T00:00:00.000000+00:00,
Bulgaria,1896-01-01T00:00:00.000000+00:00,0.0288
Bahrain,1896-01-01T00:00:00.000000+00:00,
Bahamas,1896-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1896-01-01T00:00:00.000000+00:00,
Belarus,1896-01-01T00:00:00.000000+00:00,0.28
Belize,1896-01-01T00:00:00.000000+00:00,
Bolivia,1896-01-01T00:00:00.000000+00:00,
Brazil,1896-01-01T00:00:00.000000+00:00,
Barbados,1896-01-01T00:00:00.000000+00:00,
Brunei,1896-01-01T00:00:00.000000+00:00,
Bhutan,1896-01-01T00:00:00.000000+00:00,
Botswana,1896-01-01T00:00:00.000000+00:00,
Central African Republic,1896-01-01T00:00:00.000000+00:00,
Canada,1896-01-01T00:00:00.000000+00:00,2.85
Switzerland,1896-01-01T00:00:00.000000+00:00,1.4
Chile,1896-01-01T00:00:00.000000+00:00,0.212
China,1896-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1896-01-01T00:00:00.000000+00:00,
Cameroon,1896-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1896-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1896-01-01T00:00:00.000000+00:00,
Colombia,1896-01-01T00:00:00.000000+00:00,
Comoros,1896-01-01T00:00:00.000000+00:00,
Cape Verde,1896-01-01T00:00:00.000000+00:00,
Costa Rica,1896-01-01T00:00:00.000000+00:00,
Cuba,1896-01-01T00:00:00.000000+00:00,
Cyprus,1896-01-01T00:00:00.000000+00:00,
Czech Republic,1896-01-01T00:00:00.000000+00:00,3.55
Germany,1896-01-01T00:00:00.000000+00:00,5.17
Djibouti,1896-01-01T00:00:00.000000+00:00,
Dominica,1896-01-01T00:00:00.000000+00:00,
Denmark,1896-01-01T00:00:00.000000+00:00,1.87
Dominican Republic,1896-01-01T00:00:00.000000+00:00,
Algeria,1896-01-01T00:00:00.000000+00:00,
Ecuador,1896-01-01T00:00:00.000000+00:00,
Egypt,1896-01-01T00:00:00.000000+00:00,
Eritrea,1896-01-01T00:00:00.000000+00:00,
Spain,1896-01-01T00:00:00.000000+00:00,0.521
Estonia,1896-01-01T00:00:00.000000+00:00,
Ethiopia,1896-01-01T00:00:00.000000+00:00,
Finland,1896-01-01T00:00:00.000000+00:00,0.202
Fiji,1896-01-01T00:00:00.000000+00:00,
France,1896-01-01T00:00:00.000000+00:00,2.79
"Micronesia, Fed. Sts.",1896-01-01T00:00:00.000000+00:00,
Gabon,1896-01-01T00:00:00.000000+00:00,
United Kingdom,1896-01-01T00:00:00.000000+00:00,9.59
Georgia,1896-01-01T00:00:00.000000+00:00,0.108
Ghana,1896-01-01T00:00:00.000000+00:00,
Guinea,1896-01-01T00:00:00.000000+00:00,
Gambia,1896-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1896-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1896-01-01T00:00:00.000000+00:00,
Greece,1896-01-01T00:00:00.000000+00:00,0.0749
Grenada,1896-01-01T00:00:00.000000+00:00,
Guatemala,1896-01-01T00:00:00.000000+00:00,
Guyana,1896-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1896-01-01T00:00:00.000000+00:00,
Honduras,1896-01-01T00:00:00.000000+00:00,
Croatia,1896-01-01T00:00:00.000000+00:00,
Haiti,1896-01-01T00:00:00.000000+00:00,
Hungary,1896-01-01T00:00:00.000000+00:00,1.07
Indonesia,1896-01-01T00:00:00.000000+00:00,0.0302
India,1896-01-01T00:00:00.000000+00:00,0.0311
Ireland,1896-01-01T00:00:00.000000+00:00,
Iran,1896-01-01T00:00:00.000000+00:00,
Iraq,1896-01-01T00:00:00.000000+00:00,
Iceland,1896-01-01T00:00:00.000000+00:00,
Israel,1896-01-01T00:00:00.000000+00:00,
Italy,1896-01-01T00:00:00.000000+00:00,0.364
Jamaica,1896-01-01T00:00:00.000000+00:00,
Jordan,1896-01-01T00:00:00.000000+00:00,
Japan,1896-01-01T00:00:00.000000+00:00,0.319
Kazakhstan,1896-01-01T00:00:00.000000+00:00,0.983
Kenya,1896-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1896-01-01T00:00:00.000000+00:00,0.161
Cambodia,1896-01-01T00:00:00.000000+00:00,
Kiribati,1896-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1896-01-01T00:00:00.000000+00:00,
South Korea,1896-01-01T00:00:00.000000+00:00,
Kuwait,1896-01-01T00:00:00.000000+00:00,
Lao,1896-01-01T00:00:00.000000+00:00,
Lebanon,1896-01-01T00:00:00.000000+00:00,
Liberia,1896-01-01T00:00:00.000000+00:00,
Libya,1896-01-01T00:00:00.000000+00:00,
St. Lucia,1896-01-01T00:00:00.000000+00:00,
Liechtenstein,1896-01-01T00:00:00.000000+00:00,
Sri Lanka,1896-01-01T00:00:00.000000+00:00,
Lesotho,1896-01-01T00:00:00.000000+00:00,
Lithuania,1896-01-01T00:00:00.000000+00:00,0.14
Luxembourg,1896-01-01T00:00:00.000000+00:00,
Latvia,1896-01-01T00:00:00.000000+00:00,
Morocco,1896-01-01T00:00:00.000000+00:00,
Moldova,1896-01-01T00:00:00.000000+00:00,0.224
Madagascar,1896-01-01T00:00:00.000000+00:00,
Maldives,1896-01-01T00:00:00.000000+00:00,
Mexico,1896-01-01T00:00:00.000000+00:00,0.0536
Marshall Islands,1896-01-01T00:00:00.000000+00:00,
North Macedonia,1896-01-01T00:00:00.000000+00:00,
Mali,1896-01-01T00:00:00.000000+00:00,
Malta,1896-01-01T00:00:00.000000+00:00,
Myanmar,1896-01-01T00:00:00.000000+00:00,
Montenegro,1896-01-01T00:00:00.000000+00:00,
Mongolia,1896-01-01T00:00:00.000000+00:00,
Mozambique,1896-01-01T00:00:00.000000+00:00,
Mauritania,1896-01-01T00:00:00.000000+00:00,
Mauritius,1896-01-01T00:00:00.000000+00:00,
Malawi,1896-01-01T00:00:00.000000+00:00,
Malaysia,1896-01-01T00:00:00.000000+00:00,
Namibia,1896-01-01T00:00:00.000000+00:00,
Niger,1896-01-01T00:00:00.000000+00:00,
Nigeria,1896-01-01T00:00:00.000000+00:00,
Nicaragua,1896-01-01T00:00:00.000000+00:00,
Netherlands,1896-01-01T00:00:00.000000+00:00,2.66
Norway,1896-01-01T00:00:00.000000+00:00,1.57
Nepal,1896-01-01T00:00:00.000000+00:00,
Nauru,1896-01-01T00:00:00.000000+00:00,
New Zealand,1896-01-01T00:00:00.000000+00:00,2.47
Oman,1896-01-01T00:00:00.000000+00:00,
Pakistan,1896-01-01T00:00:00.000000+00:00,
Panama,1896-01-01T00:00:00.000000+00:00,
Peru,1896-01-01T00:00:00.000000+00:00,0.0112
Philippines,1896-01-01T00:00:00.000000+00:00,
Palau,1896-01-01T00:00:00.000000+00:00,
Papua New Guinea,1896-01-01T00:00:00.000000+00:00,
Poland,1896-01-01T00:00:00.000000+00:00,2.32
North Korea,1896-01-01T00:00:00.000000+00:00,
Portugal,1896-01-01T00:00:00.000000+00:00,0.344
Paraguay,1896-01-01T00:00:00.000000+00:00,
Palestine,1896-01-01T00:00:00.000000+00:00,
Qatar,1896-01-01T00:00:00.000000+00:00,
Romania,1896-01-01T00:00:00.000000+00:00,0.121
Russia,1896-01-01T00:00:00.000000+00:00,0.503
Rwanda,1896-01-01T00:00:00.000000+00:00,
